image_id,PDBid,image,Label_D1,Label_N2,Label_S2,Model2,time
14526,15851,M0831_S00493_W5_F0_6286.jpg,Blast-1,"NA","NA",Blast,6286
14527,15851,M0831_S00493_W5_F0_63.jpg,1 Cell-No_PN,"NA","NA",Syngamy,63
14528,15851,M0831_S00493_W5_F0_6306.jpg,Blast-1,"NA","NA",Blast,6306
14529,15851,M0831_S00493_W5_F0_6336.jpg,Blast-1,"NA","NA",Blast,6336
14530,15851,M0831_S00493_W5_F0_6356.jpg,Blast-1,"NA","NA",Blast,6356
14531,15851,M0831_S00493_W5_F0_6376.jpg,Blast-2,"NA","NA",Blast,6376
14532,15851,M0831_S00493_W5_F0_6396.jpg,Blast-2,"NA","NA",Blast,6396
14533,15851,M0831_S00493_W5_F0_6416.jpg,Blast-2,"NA","NA",Blast,6416
14534,15851,M0831_S00493_W5_F0_6446.jpg,Blast-2,"NA","NA",Blast,6446
14535,15851,M0831_S00493_W5_F0_646.jpg,2pn,"NA","NA",2pn,646
14536,15851,M0831_S00493_W5_F0_6476.jpg,Blast-2,"NA","NA",Blast,6476
14537,15851,M0831_S00493_W5_F0_6506.jpg,Blast-2,"NA","NA",Blast,6506
14538,15851,M0831_S00493_W5_F0_6526.jpg,Blast-2,"NA","NA",Blast,6526
14539,15851,M0831_S00493_W5_F0_6546.jpg,Blast-2,"NA","NA",Blast,6546
14540,15851,M0831_S00493_W5_F0_6566.jpg,Blast-2,"NA","NA",Blast,6566
14541,15851,M0831_S00493_W5_F0_6586.jpg,Blast-2,"NA","NA",Blast,6586
14542,15851,M0831_S00493_W5_F0_6606.jpg,Blast-2,"NA","NA",Blast,6606
14543,15851,M0831_S00493_W5_F0_6636.jpg,Blast-2,"NA","NA",Blast,6636
14544,15851,M0831_S00493_W5_F0_666.jpg,2pn,"NA","NA",2pn,666
14545,15851,M0831_S00493_W5_F0_6666.jpg,Blast-3,"NA","NA",Blast,6666
14546,15851,M0831_S00493_W5_F0_6686.jpg,Blast-3,"NA","NA",Blast,6686
14547,15851,M0831_S00493_W5_F0_6716.jpg,Blast-3,"NA","NA",Blast,6716
14548,15851,M0831_S00493_W5_F0_6736.jpg,Blast-3,"NA","NA",Blast,6736
14549,15851,M0831_S00493_W5_F0_6756.jpg,Blast-3,"NA","NA",Blast,6756
14550,15851,M0831_S00493_W5_F0_6776.jpg,Blast-3,"NA","NA",Blast,6776
14551,15851,M0831_S00493_W5_F0_6796.jpg,Blast-3,"NA","NA",Blast,6796
14552,15851,M0831_S00493_W5_F0_6816.jpg,Blast-3,"NA","NA",Blast,6816
14553,15851,M0831_S00493_W5_F0_6836.jpg,Blast-3,"NA","NA",Blast,6836
14554,15851,M0831_S00493_W5_F0_686.jpg,2pn,"NA","NA",2pn,686
14555,15851,M0831_S00493_W5_F0_706.jpg,2pn,"NA","NA",2pn,706
14556,15851,M0831_S00493_W5_F0_726.jpg,2pn,"NA","NA",2pn,726
14557,15851,M0831_S00493_W5_F0_756.jpg,2pn,"NA","NA",2pn,756
14558,15851,M0831_S00493_W5_F0_776.jpg,2pn,"NA","NA",2pn,776
14559,15851,M0831_S00493_W5_F0_796.jpg,2pn,"NA","NA",2pn,796
14560,15851,M0831_S00493_W5_F0_816.jpg,2pn,"NA","NA",2pn,816
14561,15851,M0831_S00493_W5_F0_836.jpg,2pn,"NA","NA",2pn,836
14562,15851,M0831_S00493_W5_F0_856.jpg,2pn,"NA","NA",2pn,856
14563,15851,M0831_S00493_W5_F0_86.jpg,1 Cell-No_PN,"NA","NA",Syngamy,86
14564,15851,M0831_S00493_W5_F0_876.jpg,2pn,"NA","NA",2pn,876
14565,15851,M0831_S00493_W5_F0_896.jpg,2pn,"NA","NA",2pn,896
14566,15851,M0831_S00493_W5_F0_916.jpg,2pn,"NA","NA",2pn,916
14567,15851,M0831_S00493_W5_F0_936.jpg,2pn,"NA","NA",2pn,936
14568,15851,M0831_S00493_W5_F0_956.jpg,2pn,"NA","NA",2pn,956
14569,15851,M0831_S00493_W5_F0_976.jpg,2pn,"NA","NA",2pn,976
14570,15851,M0831_S00493_W5_F0_996.jpg,2pn,"NA","NA",2pn,996
14571,15852,M0831_S00493_W6_F0_1016.jpg,2pn,"NA","NA",2pn,1016
14572,15852,M0831_S00493_W6_F0_1036.jpg,2pn,"NA","NA",2pn,1036
14573,15852,M0831_S00493_W6_F0_1056.jpg,2pn,"NA","NA",2pn,1056
14574,15852,M0831_S00493_W6_F0_1076.jpg,2pn,"NA","NA",2pn,1076
14575,15852,M0831_S00493_W6_F0_1106.jpg,2pn,"NA","NA",2pn,1106
14576,15852,M0831_S00493_W6_F0_1127.jpg,2pn,"NA","NA",2pn,1127
14577,15852,M0831_S00493_W6_F0_1148.jpg,2pn,"NA","NA",2pn,1148
14578,15852,M0831_S00493_W6_F0_115.jpg,1 Cell-No_PN,"NA","NA",Syngamy,115
14579,15852,M0831_S00493_W6_F0_1178.jpg,2pn,"NA","NA",2pn,1178
14580,15852,M0831_S00493_W6_F0_1198.jpg,2pn,"NA","NA",2pn,1198
14581,15852,M0831_S00493_W6_F0_1221.jpg,2pn,"NA","NA",2pn,1221
14582,15852,M0831_S00493_W6_F0_1241.jpg,2pn,"NA","NA",2pn,1241
14583,15852,M0831_S00493_W6_F0_1271.jpg,2pn,"NA","NA",2pn,1271
14584,15852,M0831_S00493_W6_F0_1291.jpg,2pn,"NA","NA",2pn,1291
14585,15852,M0831_S00493_W6_F0_1321.jpg,2pn,"NA","NA",2pn,1321
14586,15852,M0831_S00493_W6_F0_1341.jpg,2pn,"NA","NA",2pn,1341
14587,15852,M0831_S00493_W6_F0_1361.jpg,2pn,"NA","NA",2pn,1361
14588,15852,M0831_S00493_W6_F0_1381.jpg,2pn,"NA","NA",2pn,1381
14589,15852,M0831_S00493_W6_F0_1401.jpg,2pn,"NA","NA",2pn,1401
14590,15852,M0831_S00493_W6_F0_1421.jpg,1 Cell-Post_Syngamy,"NA","NA",Syngamy,1421
14591,15852,M0831_S00493_W6_F0_145.jpg,1 Cell-No_PN,"NA","NA",Syngamy,145
14592,15852,M0831_S00493_W6_F0_1451.jpg,1 Cell-Post_Syngamy,"NA","NA",Syngamy,1451
14593,15852,M0831_S00493_W6_F0_1471.jpg,1 Cell-Post_Syngamy,"NA","NA",Syngamy,1471
14594,15852,M0831_S00493_W6_F0_1501.jpg,1 Cell-Post_Syngamy,"NA","NA",Syngamy,1501
14595,15852,M0831_S00493_W6_F0_1521.jpg,1 Cell-Post_Syngamy,"NA","NA",Syngamy,1521
14596,15852,M0831_S00493_W6_F0_1551.jpg,1 Cell-Post_Syngamy,"NA","NA",Syngamy,1551
14597,15852,M0831_S00493_W6_F0_1571.jpg,1 Cell-Post_Syngamy,"NA","NA",Syngamy,1571
14598,15852,M0831_S00493_W6_F0_1591.jpg,2 Cell,"NA","NA",2 Cell,1591
14599,15852,M0831_S00493_W6_F0_1611.jpg,2 Cell,"NA","NA",2 Cell,1611
14600,15852,M0831_S00493_W6_F0_1641.jpg,2 Cell,"NA","NA",2 Cell,1641
14601,15852,M0831_S00493_W6_F0_165.jpg,1 Cell-No_PN,"NA","NA",Syngamy,165
14602,15852,M0831_S00493_W6_F0_1671.jpg,2 Cell,"NA","NA",2 Cell,1671
14603,15852,M0831_S00493_W6_F0_1691.jpg,2 Cell,"NA","NA",2 Cell,1691
14604,15852,M0831_S00493_W6_F0_1711.jpg,2 Cell,"NA","NA",2 Cell,1711
14605,15852,M0831_S00493_W6_F0_1741.jpg,2 Cell,"NA","NA",2 Cell,1741
14606,15852,M0831_S00493_W6_F0_1771.jpg,2 Cell,"NA","NA",2 Cell,1771
14607,15852,M0831_S00493_W6_F0_1791.jpg,2 Cell,"NA","NA",2 Cell,1791
14608,15852,M0831_S00493_W6_F0_1811.jpg,2 Cell,"NA","NA",2 Cell,1811
14609,15852,M0831_S00493_W6_F0_1841.jpg,2 Cell,"NA","NA",2 Cell,1841
14610,15852,M0831_S00493_W6_F0_185.jpg,1 Cell-No_PN,"NA","NA",Syngamy,185
14611,15852,M0831_S00493_W6_F0_1861.jpg,2 Cell,"NA","NA",2 Cell,1861
14612,15852,M0831_S00493_W6_F0_1881.jpg,2 Cell,"NA","NA",2 Cell,1881
14613,15852,M0831_S00493_W6_F0_1901.jpg,2 Cell,"NA","NA",2 Cell,1901
14614,15852,M0831_S00493_W6_F0_1921.jpg,2 Cell,"NA","NA",2 Cell,1921
14615,15852,M0831_S00493_W6_F0_1941.jpg,2 Cell,"NA","NA",2 Cell,1941
14616,15852,M0831_S00493_W6_F0_1961.jpg,2 Cell,"NA","NA",2 Cell,1961
14617,15852,M0831_S00493_W6_F0_1981.jpg,2 Cell,"NA","NA",2 Cell,1981
14618,15852,M0831_S00493_W6_F0_2001.jpg,2 Cell,"NA","NA",2 Cell,2001
14619,15852,M0831_S00493_W6_F0_2021.jpg,3 Cell,"NA","NA",3 Cell,2021
14620,15852,M0831_S00493_W6_F0_2041.jpg,3 Cell,"NA","NA",3 Cell,2041
14621,15852,M0831_S00493_W6_F0_206.jpg,1 Cell-No_PN,"NA","NA",Syngamy,206
14622,15852,M0831_S00493_W6_F0_2071.jpg,3 Cell,"NA","NA",3 Cell,2071
14623,15852,M0831_S00493_W6_F0_2091.jpg,3 Cell,"NA","NA",3 Cell,2091
14624,15852,M0831_S00493_W6_F0_2111.jpg,3 Cell,"NA","NA",3 Cell,2111
14625,15852,M0831_S00493_W6_F0_2131.jpg,3 Cell,"NA","NA",3 Cell,2131
14626,15852,M0831_S00493_W6_F0_2151.jpg,3 Cell,"NA","NA",3 Cell,2151
14627,15852,M0831_S00493_W6_F0_2181.jpg,3 Cell,"NA","NA",3 Cell,2181
14628,15852,M0831_S00493_W6_F0_2201.jpg,3 Cell,"NA","NA",3 Cell,2201
14629,15852,M0831_S00493_W6_F0_2221.jpg,3 Cell,"NA","NA",3 Cell,2221
14630,15852,M0831_S00493_W6_F0_2241.jpg,3 Cell,"NA","NA",3 Cell,2241
14631,15852,M0831_S00493_W6_F0_226.jpg,1 Cell-No_PN,"NA","NA",Syngamy,226
14632,15852,M0831_S00493_W6_F0_2261.jpg,3 Cell,"NA","NA",3 Cell,2261
14633,15852,M0831_S00493_W6_F0_2291.jpg,3 Cell,"NA","NA",3 Cell,2291
14634,15852,M0831_S00493_W6_F0_23.jpg,1 Cell-No_PN,"NA","NA",Syngamy,23
14635,15852,M0831_S00493_W6_F0_2311.jpg,3 Cell,"NA","NA",3 Cell,2311
14636,15852,M0831_S00493_W6_F0_2331.jpg,3 Cell,"NA","NA",3 Cell,2331
14637,15852,M0831_S00493_W6_F0_2351.jpg,3 Cell,"NA","NA",3 Cell,2351
14638,15852,M0831_S00493_W6_F0_2371.jpg,3 Cell,"NA","NA",3 Cell,2371
14639,15852,M0831_S00493_W6_F0_2401.jpg,4 Cell,"NA","NA",4 Cell,2401
14640,15852,M0831_S00493_W6_F0_2421.jpg,4 Cell,"NA","NA",4 Cell,2421
14641,15852,M0831_S00493_W6_F0_2441.jpg,4 Cell,"NA","NA",4 Cell,2441
14642,15852,M0831_S00493_W6_F0_246.jpg,1 Cell-No_PN,"NA","NA",Syngamy,246
14643,15852,M0831_S00493_W6_F0_2461.jpg,4 Cell,"NA","NA",4 Cell,2461
14644,15852,M0831_S00493_W6_F0_2481.jpg,4 Cell,"NA","NA",4 Cell,2481
14645,15852,M0831_S00493_W6_F0_2501.jpg,4 Cell,"NA","NA",4 Cell,2501
14646,15852,M0831_S00493_W6_F0_2521.jpg,4 Cell,"NA","NA",4 Cell,2521
14647,15852,M0831_S00493_W6_F0_2541.jpg,4 Cell,"NA","NA",4 Cell,2541
14648,15852,M0831_S00493_W6_F0_2561.jpg,4 Cell,"NA","NA",4 Cell,2561
14649,15852,M0831_S00493_W6_F0_2581.jpg,4 Cell,"NA","NA",4 Cell,2581
14650,15852,M0831_S00493_W6_F0_2611.jpg,4 Cell,"NA","NA",4 Cell,2611
14651,15852,M0831_S00493_W6_F0_2641.jpg,4 Cell,"NA","NA",4 Cell,2641
14652,15852,M0831_S00493_W6_F0_2661.jpg,4 Cell,"NA","NA",4 Cell,2661
14653,15852,M0831_S00493_W6_F0_2681.jpg,4 Cell,"NA","NA",4 Cell,2681
14654,15852,M0831_S00493_W6_F0_2702.jpg,4 Cell,"NA","NA",4 Cell,2702
14655,15852,M0831_S00493_W6_F0_2732.jpg,4 Cell,"NA","NA",4 Cell,2732
14656,15852,M0831_S00493_W6_F0_2752.jpg,4 Cell,"NA","NA",4 Cell,2752
14657,15852,M0831_S00493_W6_F0_276.jpg,1 Cell-No_PN,"NA","NA",Syngamy,276
14658,15852,M0831_S00493_W6_F0_2772.jpg,4 Cell,"NA","NA",4 Cell,2772
14659,15852,M0831_S00493_W6_F0_2792.jpg,4 Cell,"NA","NA",4 Cell,2792
14660,15852,M0831_S00493_W6_F0_2822.jpg,4 Cell,"NA","NA",4 Cell,2822
14661,15852,M0831_S00493_W6_F0_2842.jpg,4 Cell,"NA","NA",4 Cell,2842
14662,15852,M0831_S00493_W6_F0_2872.jpg,4 Cell,"NA","NA",4 Cell,2872
14663,15852,M0831_S00493_W6_F0_2902.jpg,4 Cell,"NA","NA",4 Cell,2902
14664,15852,M0831_S00493_W6_F0_2922.jpg,4 Cell,"NA","NA",4 Cell,2922
14665,15852,M0831_S00493_W6_F0_2942.jpg,4 Cell,"NA","NA",4 Cell,2942
14666,15852,M0831_S00493_W6_F0_296.jpg,1 Cell-No_PN,"NA","NA",Syngamy,296
14667,15852,M0831_S00493_W6_F0_2962.jpg,4 Cell,"NA","NA",4 Cell,2962
14668,15852,M0831_S00493_W6_F0_2992.jpg,4 Cell,"NA","NA",4 Cell,2992
14669,15852,M0831_S00493_W6_F0_3012.jpg,4 Cell,"NA","NA",4 Cell,3012
14670,15852,M0831_S00493_W6_F0_3032.jpg,5 Cell,"NA","NA",5 Cell,3032
14671,15852,M0831_S00493_W6_F0_3052.jpg,6-7Cell,"NA","NA",6-7 Cell,3052
14672,15852,M0831_S00493_W6_F0_3072.jpg,5 Cell,"NA","NA",5 Cell,3072
14673,15852,M0831_S00493_W6_F0_3092.jpg,5 Cell,"NA","NA",5 Cell,3092
14674,15852,M0831_S00493_W6_F0_3112.jpg,6-7Cell,"NA","NA",6-7 Cell,3112
14675,15852,M0831_S00493_W6_F0_3132.jpg,6-7Cell,"NA","NA",6-7 Cell,3132
14676,15852,M0831_S00493_W6_F0_3152.jpg,6-7Cell,"NA","NA",6-7 Cell,3152
14677,15852,M0831_S00493_W6_F0_316.jpg,1 Cell-No_PN,"NA","NA",Syngamy,316
14678,15852,M0831_S00493_W6_F0_3172.jpg,6-7Cell,"NA","NA",6-7 Cell,3172
14679,15852,M0831_S00493_W6_F0_3192.jpg,5 Cell,"NA","NA",5 Cell,3192
14680,15852,M0831_S00493_W6_F0_3212.jpg,5 Cell,"NA","NA",5 Cell,3212
14681,15852,M0831_S00493_W6_F0_3242.jpg,5 Cell,"NA","NA",5 Cell,3242
14682,15852,M0831_S00493_W6_F0_3262.jpg,5 Cell,"NA","NA",5 Cell,3262
14683,15852,M0831_S00493_W6_F0_3282.jpg,6-7Cell,"NA","NA",6-7 Cell,3282
14684,15852,M0831_S00493_W6_F0_3312.jpg,6-7Cell,"NA","NA",6-7 Cell,3312
14685,15852,M0831_S00493_W6_F0_3332.jpg,6-7Cell,"NA","NA",6-7 Cell,3332
14686,15852,M0831_S00493_W6_F0_3352.jpg,6-7Cell,"NA","NA",6-7 Cell,3352
14687,15852,M0831_S00493_W6_F0_3372.jpg,6-7Cell,"NA","NA",6-7 Cell,3372
14688,15852,M0831_S00493_W6_F0_3392.jpg,6-7Cell,"NA","NA",6-7 Cell,3392
14689,15852,M0831_S00493_W6_F0_3412.jpg,6-7Cell,"NA","NA",6-7 Cell,3412
14690,15852,M0831_S00493_W6_F0_3432.jpg,6-7Cell,"NA","NA",6-7 Cell,3432
14691,15852,M0831_S00493_W6_F0_3452.jpg,6-7Cell,"NA","NA",6-7 Cell,3452
14692,15852,M0831_S00493_W6_F0_346.jpg,1 Cell-No_PN,"NA","NA",Syngamy,346
14693,15852,M0831_S00493_W6_F0_3472.jpg,6-7Cell,"NA","NA",6-7 Cell,3472
14694,15852,M0831_S00493_W6_F0_3492.jpg,6-7Cell,"NA","NA",6-7 Cell,3492
14695,15852,M0831_S00493_W6_F0_3522.jpg,6-7Cell,"NA","NA",6-7 Cell,3522
14696,15852,M0831_S00493_W6_F0_3552.jpg,6-7Cell,"NA","NA",6-7 Cell,3552
14697,15852,M0831_S00493_W6_F0_3572.jpg,6-7Cell,"NA","NA",6-7 Cell,3572
14698,15852,M0831_S00493_W6_F0_3592.jpg,6-7Cell,"NA","NA",6-7 Cell,3592
14699,15852,M0831_S00493_W6_F0_3612.jpg,6-7Cell,"NA","NA",6-7 Cell,3612
14700,15852,M0831_S00493_W6_F0_3642.jpg,6-7Cell,"NA","NA",6-7 Cell,3642
14701,15852,M0831_S00493_W6_F0_3672.jpg,6-7Cell,"NA","NA",6-7 Cell,3672
14702,15852,M0831_S00493_W6_F0_3692.jpg,6-7Cell,"NA","NA",6-7 Cell,3692
14703,15852,M0831_S00493_W6_F0_3712.jpg,6-7Cell,"NA","NA",6-7 Cell,3712
14704,15852,M0831_S00493_W6_F0_3732.jpg,6-7Cell,"NA","NA",6-7 Cell,3732
14705,15852,M0831_S00493_W6_F0_3752.jpg,6-7Cell,"NA","NA",6-7 Cell,3752
14706,15852,M0831_S00493_W6_F0_376.jpg,1 Cell-No_PN,"NA","NA",Syngamy,376
14707,15852,M0831_S00493_W6_F0_3772.jpg,6-7Cell,"NA","NA",6-7 Cell,3772
14708,15852,M0831_S00493_W6_F0_3802.jpg,6-7Cell,"NA","NA",6-7 Cell,3802
14709,15852,M0831_S00493_W6_F0_3822.jpg,6-7Cell,"NA","NA",6-7 Cell,3822
14710,15852,M0831_S00493_W6_F0_3842.jpg,6-7Cell,"NA","NA",6-7 Cell,3842
14711,15852,M0831_S00493_W6_F0_3862.jpg,6-7Cell,"NA","NA",6-7 Cell,3862
14712,15852,M0831_S00493_W6_F0_3882.jpg,6-7Cell,"NA","NA",6-7 Cell,3882
14713,15852,M0831_S00493_W6_F0_3902.jpg,6-7Cell,"NA","NA",6-7 Cell,3902
14714,15852,M0831_S00493_W6_F0_3932.jpg,6-7Cell,"NA","NA",6-7 Cell,3932
14715,15852,M0831_S00493_W6_F0_3952.jpg,6-7Cell,"NA","NA",6-7 Cell,3952
14716,15852,M0831_S00493_W6_F0_396.jpg,1 Cell-No_PN,"NA","NA",Syngamy,396
14717,15852,M0831_S00493_W6_F0_3972.jpg,6-7Cell,"NA","NA",6-7 Cell,3972
14718,15852,M0831_S00493_W6_F0_3992.jpg,6-7Cell,"NA","NA",6-7 Cell,3992
14719,15852,M0831_S00493_W6_F0_4012.jpg,6-7Cell,"NA","NA",6-7 Cell,4012
14720,15852,M0831_S00493_W6_F0_4032.jpg,6-7Cell,"NA","NA",6-7 Cell,4032
14721,15852,M0831_S00493_W6_F0_4052.jpg,6-7Cell,"NA","NA",6-7 Cell,4052
14722,15852,M0831_S00493_W6_F0_4072.jpg,6-7Cell,"NA","NA",6-7 Cell,4072
14723,15852,M0831_S00493_W6_F0_4092.jpg,6-7Cell,"NA","NA",6-7 Cell,4092
14724,15852,M0831_S00493_W6_F0_4112.jpg,6-7Cell,"NA","NA",6-7 Cell,4112
14725,15852,M0831_S00493_W6_F0_4142.jpg,6-7Cell,"NA","NA",6-7 Cell,4142
14726,15852,M0831_S00493_W6_F0_4162.jpg,6-7Cell,"NA","NA",6-7 Cell,4162
14727,15852,M0831_S00493_W6_F0_4182.jpg,6-7Cell,"NA","NA",6-7 Cell,4182
14728,15852,M0831_S00493_W6_F0_4202.jpg,6-7Cell,"NA","NA",6-7 Cell,4202
14729,15852,M0831_S00493_W6_F0_4222.jpg,6-7Cell,"NA","NA",6-7 Cell,4222
14730,15852,M0831_S00493_W6_F0_4242.jpg,6-7Cell,"NA","NA",6-7 Cell,4242
14731,15852,M0831_S00493_W6_F0_426.jpg,1 Cell-No_PN,"NA","NA",Syngamy,426
14732,15852,M0831_S00493_W6_F0_4272.jpg,6-7Cell,"NA","NA",6-7 Cell,4272
14733,15852,M0831_S00493_W6_F0_4292.jpg,6-7Cell,"NA","NA",6-7 Cell,4292
14734,15852,M0831_S00493_W6_F0_43.jpg,1 Cell-No_PN,"NA","NA",Syngamy,43
14735,15852,M0831_S00493_W6_F0_4312.jpg,6-7Cell,"NA","NA",6-7 Cell,4312
14736,15852,M0831_S00493_W6_F0_4332.jpg,6-7Cell,"NA","NA",6-7 Cell,4332
14737,15852,M0831_S00493_W6_F0_4352.jpg,6-7Cell,"NA","NA",6-7 Cell,4352
14738,15852,M0831_S00493_W6_F0_4372.jpg,6-7Cell,"NA","NA",6-7 Cell,4372
14739,15852,M0831_S00493_W6_F0_4402.jpg,8 Cell,"NA","NA",8 Cell,4402
14740,15852,M0831_S00493_W6_F0_4422.jpg,8 Cell,"NA","NA",8 Cell,4422
14741,15852,M0831_S00493_W6_F0_4442.jpg,8 Cell,"NA","NA",8 Cell,4442
14742,15852,M0831_S00493_W6_F0_446.jpg,1 Cell-No_PN,"NA","NA",Syngamy,446
14743,15852,M0831_S00493_W6_F0_4462.jpg,8 Cell,"NA","NA",8 Cell,4462
14744,15852,M0831_S00493_W6_F0_4482.jpg,8 Cell,"NA","NA",8 Cell,4482
14745,15852,M0831_S00493_W6_F0_4502.jpg,8 Cell,"NA","NA",8 Cell,4502
14746,15852,M0831_S00493_W6_F0_4532.jpg,8 Cell,"NA","NA",8 Cell,4532
14747,15852,M0831_S00493_W6_F0_4562.jpg,8 Cell,"NA","NA",8 Cell,4562
14748,15852,M0831_S00493_W6_F0_4582.jpg,9 Cell+,"NA","NA",9+ Cell,4582
14749,15852,M0831_S00493_W6_F0_4602.jpg,9 Cell+,"NA","NA",9+ Cell,4602
14750,15852,M0831_S00493_W6_F0_4622.jpg,9 Cell+,"NA","NA",9+ Cell,4622
14751,15852,M0831_S00493_W6_F0_4642.jpg,9 Cell+,"NA","NA",9+ Cell,4642
14752,15852,M0831_S00493_W6_F0_4662.jpg,9 Cell+,"NA","NA",9+ Cell,4662
14753,15852,M0831_S00493_W6_F0_4682.jpg,9 Cell+,"NA","NA",9+ Cell,4682
14754,15852,M0831_S00493_W6_F0_4702.jpg,9 Cell+,"NA","NA",9+ Cell,4702
14755,15852,M0831_S00493_W6_F0_4722.jpg,9 Cell+,"NA","NA",9+ Cell,4722
14756,15852,M0831_S00493_W6_F0_4742.jpg,9 Cell+,"NA","NA",9+ Cell,4742
14757,15852,M0831_S00493_W6_F0_476.jpg,1 Cell-No_PN,"NA","NA",Syngamy,476
14758,15852,M0831_S00493_W6_F0_4762.jpg,9 Cell+,"NA","NA",9+ Cell,4762
14759,15852,M0831_S00493_W6_F0_4782.jpg,9 Cell+,"NA","NA",9+ Cell,4782
14760,15852,M0831_S00493_W6_F0_4812.jpg,9 Cell+,"NA","NA",9+ Cell,4812
14761,15852,M0831_S00493_W6_F0_4832.jpg,9 Cell+,"NA","NA",9+ Cell,4832
14762,15852,M0831_S00493_W6_F0_4852.jpg,9 Cell+,"NA","NA",9+ Cell,4852
14763,15852,M0831_S00493_W6_F0_4882.jpg,9 Cell+,"NA","NA",9+ Cell,4882
14764,15852,M0831_S00493_W6_F0_4902.jpg,9 Cell+,"NA","NA",9+ Cell,4902
14765,15852,M0831_S00493_W6_F0_4922.jpg,9 Cell+,"NA","NA",9+ Cell,4922
14766,15852,M0831_S00493_W6_F0_4942.jpg,9 Cell+,"NA","NA",9+ Cell,4942
14767,15852,M0831_S00493_W6_F0_4962.jpg,9 Cell+,"NA","NA",9+ Cell,4962
14768,15852,M0831_S00493_W6_F0_4982.jpg,9 Cell+,"NA","NA",9+ Cell,4982
14769,15852,M0831_S00493_W6_F0_5002.jpg,9 Cell+,"NA","NA",9+ Cell,5002
14770,15852,M0831_S00493_W6_F0_5022.jpg,9 Cell+,"NA","NA",9+ Cell,5022
14771,15852,M0831_S00493_W6_F0_5042.jpg,9 Cell+,"NA","NA",9+ Cell,5042
14772,15852,M0831_S00493_W6_F0_506.jpg,1 Cell-No_PN,"NA","NA",Syngamy,506
14773,15852,M0831_S00493_W6_F0_5063.jpg,9 Cell+,"NA","NA",9+ Cell,5063
14774,15852,M0831_S00493_W6_F0_5092.jpg,9 Cell+,"NA","NA",9+ Cell,5092
14775,15852,M0831_S00493_W6_F0_5122.jpg,9 Cell+,"NA","NA",9+ Cell,5122
14776,15852,M0831_S00493_W6_F0_5153.jpg,9 Cell+,"NA","NA",9+ Cell,5153
14777,15852,M0831_S00493_W6_F0_5182.jpg,9 Cell+,"NA","NA",9+ Cell,5182
14778,15852,M0831_S00493_W6_F0_5203.jpg,9 Cell+,"NA","NA",9+ Cell,5203
14779,15852,M0831_S00493_W6_F0_5232.jpg,9 Cell+,"NA","NA",9+ Cell,5232
14780,15852,M0831_S00493_W6_F0_526.jpg,2pn,"NA","NA",2pn,526
14781,15852,M0831_S00493_W6_F0_5262.jpg,9 Cell+,"NA","NA",9+ Cell,5262
14782,15852,M0831_S00493_W6_F0_5283.jpg,9 Cell+,"NA","NA",9+ Cell,5283
14783,15852,M0831_S00493_W6_F0_5312.jpg,9 Cell+,"NA","NA",9+ Cell,5312
14784,15852,M0831_S00493_W6_F0_5333.jpg,9 Cell+,"NA","NA",9+ Cell,5333
14785,15852,M0831_S00493_W6_F0_5353.jpg,9 Cell+,"NA","NA",9+ Cell,5353
14786,15852,M0831_S00493_W6_F0_5373.jpg,9 Cell+,"NA","NA",9+ Cell,5373
14787,15852,M0831_S00493_W6_F0_5393.jpg,Compacting,"NA","NA",Compacting,5393
14788,15852,M0831_S00493_W6_F0_5413.jpg,Compacting,"NA","NA",Compacting,5413
14789,15852,M0831_S00493_W6_F0_5435.jpg,Compacting,"NA","NA",Compacting,5435
14790,15852,M0831_S00493_W6_F0_5455.jpg,Compacting,"NA","NA",Compacting,5455
14791,15852,M0831_S00493_W6_F0_5475.jpg,Compacting,"NA","NA",Compacting,5475
14792,15852,M0831_S00493_W6_F0_5505.jpg,Compacting,"NA","NA",Compacting,5505
14793,15852,M0831_S00493_W6_F0_5525.jpg,Compacting,"NA","NA",Compacting,5525
14794,15852,M0831_S00493_W6_F0_5545.jpg,Compacting,"NA","NA",Compacting,5545
14795,15852,M0831_S00493_W6_F0_556.jpg,2pn,"NA","NA",2pn,556
14796,15852,M0831_S00493_W6_F0_5565.jpg,Compacting,"NA","NA",Compacting,5565
14797,15852,M0831_S00493_W6_F0_5595.jpg,Compacting,"NA","NA",Compacting,5595
14798,15852,M0831_S00493_W6_F0_5615.jpg,Compacting,"NA","NA",Compacting,5615
14799,15852,M0831_S00493_W6_F0_5635.jpg,Compacting,"NA","NA",Compacting,5635
14800,15852,M0831_S00493_W6_F0_5656.jpg,Compacting,"NA","NA",Compacting,5656
14801,15852,M0831_S00493_W6_F0_5676.jpg,Compacting,"NA","NA",Compacting,5676
14802,15852,M0831_S00493_W6_F0_5696.jpg,Compacting,"NA","NA",Compacting,5696
14803,15852,M0831_S00493_W6_F0_5726.jpg,Compacting,"NA","NA",Compacting,5726
14804,15852,M0831_S00493_W6_F0_5746.jpg,Compacting,"NA","NA",Compacting,5746
14805,15852,M0831_S00493_W6_F0_576.jpg,2pn,"NA","NA",2pn,576
14806,15852,M0831_S00493_W6_F0_5766.jpg,Blast-1,"NA","NA",Blast,5766
14807,15852,M0831_S00493_W6_F0_5786.jpg,Blast-1,"NA","NA",Blast,5786
14808,15852,M0831_S00493_W6_F0_5806.jpg,Blast-1,"NA","NA",Blast,5806
